1,0
11420,5, 99%, 100%, 100%, 100%, 100%
11421,5, 98%, 100%, 100%, 100%, 100%
11422,5, 98%, 100%, 100%, 100%, 100%
11423,5, 99%, 100%, 100%, 100%, 100%
11424,5, 99%, 100%, 100%, 100%, 100%
11425,5, 99%, 100%, 100%, 100%, 100%
11426,5, 99%, 100%, 100%, 100%, 100%
11427,5, 99%, 100%, 100%, 100%, 100%
11428,5, 99%, 100%, 100%, 100%, 100%
11429,5, 98%, 100%, 100%, 100%, 100%
11430,5, 98%, 100%, 100%, 100%, 100%
11431,5, 97%, 100%, 100%, 100%, 100%
11432,5, 98%, 100%, 100%, 100%, 100%
11433,5, 98%, 100%, 100%, 100%, 100%
11434,5, 99%, 100%, 100%, 100%, 100%
11435,5, 99%, 100%, 100%, 100%, 100%
11436,5, 99%, 100%, 100%, 100%, 100%
11437,5, 99%, 100%, 100%, 100%, 100%
11438,5, 100%, 100%, 100%, 100%, 100%
11439,5, 99%, 100%, 100%, 100%, 100%
11440,5, 99%, 100%, 100%, 100%, 100%
11441,5, 99%, 100%, 100%, 100%, 100%
11442,5, 99%, 100%, 100%, 100%, 100%
11443,5, 99%, 100%, 100%, 100%, 100%
11444,5, 99%, 100%, 100%, 100%, 100%
11445,5, 100%, 100%, 100%, 100%, 100%
11446,5, 100%, 100%, 100%, 100%, 100%
11447,5, 99%, 100%, 100%, 100%, 100%
11448,5, 99%, 100%, 100%, 100%, 100%
11449,5, 100%, 100%, 100%, 100%, 100%
11450,5, 99%, 100%, 100%, 100%, 100%
11451,5, 99%, 100%, 100%, 100%, 100%
11452,5, 99%, 100%, 100%, 100%, 100%
11453,5, 98%, 100%, 100%, 100%, 100%
11454,5, 92%, 100%, 100%, 100%, 100%
11455,5, 90%, 100%, 100%, 100%, 100%
11456,5, 79%, 100%, 100%, 100%, 100%
11457,5, 57%, 100%, 100%, 100%, 100%
11458,5, 39%, 100%, 100%, 100%, 100%
11459,5, 62%, 100%, 100%, 100%, 100%
11460,5, 67%, 100%, 100%, 100%, 100%
11461,5, 46%, 100%, 100%, 100%, 100%
11462,5, 48%, 100%, 100%, 100%, 100%
11463,5, 39%, 100%, 100%, 100%, 100%
11464,5, 60%, 100%, 100%, 100%, 100%
11465,5, 63%, 100%, 100%, 100%, 100%
11466,5, 56%, 100%, 100%, 100%, 100%
11467,5, 60%, 100%, 100%, 100%, 100%
11468,5, 65%, 100%, 100%, 100%, 100%
11469,5, 72%, 100%, 100%, 100%, 100%
11470,5, 77%, 100%, 100%, 100%, 100%
11471,5, 69%, 100%, 100%, 100%, 100%
11472,5, 74%, 100%, 100%, 100%, 100%
11473,5, 76%, 100%, 100%, 100%, 100%
11474,5, 77%, 100%, 100%, 100%, 100%
11475,5, 77%, 100%, 100%, 100%, 100%
11476,5, 77%, 100%, 100%, 100%, 100%
11477,5, 80%, 100%, 100%, 100%, 100%
11478,5, 83%, 100%, 100%, 100%, 100%
11479,5, 85%, 100%, 100%, 100%, 100%
11480,5, 86%, 100%, 100%, 100%, 100%
11481,5, 84%, 100%, 100%, 100%, 100%
11482,5, 84%, 100%, 100%, 100%, 100%
11483,5, 83%, 100%, 100%, 100%, 100%
11484,5, 83%, 100%, 100%, 100%, 100%
11485,5, 80%, 100%, 100%, 100%, 100%
11486,5, 82%, 100%, 100%, 100%, 100%
11487,5, 83%, 100%, 100%, 100%, 100%
11488,5, 72%, 100%, 100%, 100%, 100%
11489,5, 79%, 100%, 100%, 100%, 100%
11490,5, 76%, 100%, 100%, 100%, 100%
11491,5, 75%, 100%, 100%, 100%, 100%
11492,5, 74%, 100%, 100%, 100%, 100%
11493,5, 64%, 100%, 100%, 100%, 100%
11494,5, 67%, 100%, 100%, 100%, 100%
11495,5, 71%, 100%, 100%, 100%, 100%
11496,5, 74%, 100%, 100%, 100%, 100%
11497,5, 74%, 100%, 100%, 100%, 100%
11498,5, 71%, 100%, 100%, 100%, 100%
11499,5, 75%, 100%, 100%, 100%, 100%
11500,5, 76%, 100%, 100%, 100%, 100%
11501,5, 76%, 100%, 100%, 100%, 100%
11502,5, 76%, 100%, 100%, 100%, 100%
11503,5, 76%, 100%, 100%, 100%, 100%
11504,5, 72%, 100%, 100%, 100%, 100%
11505,5, 79%, 100%, 100%, 100%, 100%
11506,5, 78%, 100%, 100%, 100%, 100%
11507,5, 80%, 100%, 100%, 100%, 100%
11508,5, 78%, 100%, 100%, 100%, 100%
11509,5, 74%, 100%, 100%, 100%, 100%
11510,5, 71%, 100%, 100%, 100%, 100%
11511,5, 71%, 100%, 100%, 100%, 100%
11512,5, 79%, 100%, 100%, 100%, 100%
11513,5, 69%, 100%, 100%, 100%, 100%
11514,5, 68%, 100%, 100%, 100%, 100%
11515,5, 67%, 100%, 100%, 100%, 100%
11516,5, 73%, 100%, 100%, 100%, 100%
11517,5, 71%, 100%, 100%, 100%, 100%
11518,5, 72%, 100%, 100%, 100%, 100%
11519,5, 78%, 100%, 100%, 100%, 100%
11520,5, 80%, 100%, 100%, 100%, 100%
11521,5, 75%, 100%, 100%, 100%, 100%
11522,5, 77%, 100%, 100%, 100%, 100%
11523,5, 75%, 100%, 100%, 100%, 100%
11524,5, 69%, 100%, 100%, 100%, 100%
11525,5, 58%, 100%, 100%, 100%, 100%
11526,5, 67%, 100%, 100%, 100%, 100%
11527,5, 63%, 100%, 100%, 100%, 100%
11528,5, 62%, 100%, 100%, 100%, 100%
11529,5, 63%, 100%, 100%, 100%, 100%
11530,5, 68%, 100%, 100%, 100%, 100%
11531,5, 71%, 100%, 100%, 100%, 100%
11532,5, 73%, 100%, 100%, 100%, 100%
11533,5, 63%, 100%, 100%, 100%, 100%
11534,5, 65%, 100%, 100%, 100%, 100%
11535,5, 70%, 100%, 100%, 100%, 100%
11536,5, 76%, 100%, 100%, 100%, 100%
11537,5, 58%, 100%, 100%, 100%, 100%
11538,5, 47%, 100%, 100%, 100%, 100%
11539,5, 67%, 100%, 100%, 100%, 100%
11540,5, 66%, 100%, 100%, 100%, 100%
11541,5, 67%, 100%, 100%, 100%, 100%
11542,5, 64%, 100%, 100%, 100%, 100%
11543,5, 64%, 100%, 100%, 100%, 100%
11544,5, 68%, 100%, 100%, 100%, 100%
11545,5, 73%, 100%, 100%, 100%, 100%
11546,5, 81%, 100%, 100%, 100%, 100%
11547,5, 75%, 100%, 100%, 100%, 100%
11548,5, 74%, 100%, 100%, 100%, 100%
11549,5, 75%, 100%, 100%, 100%, 100%
11550,5, 78%, 100%, 100%, 100%, 100%
11551,5, 73%, 100%, 100%, 100%, 100%
11552,5, 74%, 100%, 100%, 100%, 100%
11553,5, 79%, 100%, 100%, 100%, 100%
11554,5, 79%, 100%, 100%, 100%, 100%
11555,5, 79%, 100%, 100%, 100%, 100%
11556,5, 86%, 100%, 100%, 100%, 100%
11557,5, 84%, 100%, 100%, 100%, 100%
11558,5, 87%, 100%, 100%, 100%, 100%
11559,5, 81%, 100%, 100%, 100%, 100%
11560,5, 84%, 100%, 100%, 100%, 100%
11561,5, 87%, 100%, 100%, 100%, 100%
11562,5, 87%, 100%, 100%, 100%, 100%
11563,5, 91%, 100%, 100%, 100%, 100%
11564,5, 92%, 100%, 100%, 100%, 100%
11565,5, 90%, 100%, 100%, 100%, 100%
11566,5, 92%, 100%, 100%, 100%, 100%
11567,5, 92%, 100%, 100%, 100%, 100%
11568,5, 85%, 100%, 100%, 100%, 100%
11569,5, 89%, 100%, 100%, 100%, 100%
11570,5, 86%, 100%, 100%, 100%, 100%
11571,5, 87%, 100%, 100%, 100%, 100%
11572,5, 92%, 100%, 100%, 100%, 100%
11573,5, 93%, 100%, 100%, 100%, 100%
11574,5, 95%, 100%, 100%, 100%, 100%
11575,5, 95%, 100%, 100%, 100%, 100%
11576,5, 94%, 100%, 100%, 100%, 100%
11577,5, 94%, 100%, 100%, 100%, 100%
11578,5, 94%, 100%, 100%, 100%, 100%
11579,5, 94%, 100%, 100%, 100%, 100%
11580,5, 92%, 100%, 100%, 100%, 100%
11581,5, 92%, 100%, 100%, 100%, 100%
11582,5, 95%, 100%, 100%, 100%, 100%
11583,5, 96%, 100%, 100%, 100%, 100%
11584,5, 86%, 100%, 100%, 100%, 100%
11585,5, 90%, 100%, 100%, 100%, 100%
11586,5, 83%, 100%, 100%, 100%, 100%
11587,5, 89%, 100%, 100%, 100%, 100%
11588,5, 91%, 100%, 100%, 100%, 100%
11589,5, 87%, 100%, 100%, 100%, 100%
11590,5, 90%, 100%, 100%, 100%, 100%
11591,5, 67%, 100%, 100%, 100%, 100%
11592,5, 76%, 100%, 100%, 100%, 100%
11593,5, 71%, 100%, 100%, 100%, 100%
11594,5, 67%, 100%, 100%, 100%, 100%
11595,5, 72%, 100%, 100%, 100%, 100%
11596,5, 86%, 100%, 100%, 100%, 100%
11597,5, 84%, 100%, 100%, 100%, 100%
11598,5, 88%, 100%, 100%, 100%, 100%
11599,5, 90%, 100%, 100%, 100%, 100%
11600,5, 92%, 100%, 100%, 100%, 100%
11601,5, 92%, 100%, 100%, 100%, 100%
11602,5, 92%, 100%, 100%, 100%, 100%
11603,5, 93%, 100%, 100%, 100%, 100%
11604,5, 93%, 100%, 100%, 100%, 100%
11605,5, 95%, 100%, 100%, 100%, 100%
11606,5, 96%, 100%, 100%, 100%, 100%
11607,5, 96%, 100%, 100%, 100%, 100%
11608,5, 97%, 100%, 100%, 100%, 100%
11609,5, 97%, 100%, 100%, 100%, 100%
11610,5, 97%, 100%, 100%, 100%, 100%
11611,5, 97%, 100%, 100%, 100%, 100%
11612,5, 97%, 100%, 100%, 100%, 100%
11613,5, 97%, 100%, 100%, 100%, 100%
11614,5, 97%, 100%, 100%, 100%, 100%
11615,5, 96%, 100%, 100%, 100%, 100%
11616,5, 95%, 100%, 100%, 100%, 100%
11617,5, 95%, 100%, 100%, 100%, 100%
11618,5, 95%, 100%, 100%, 100%, 100%
11619,5, 97%, 100%, 100%, 100%, 100%
11620,5, 98%, 100%, 100%, 100%, 100%
11621,5, 98%, 100%, 100%, 100%, 100%
11622,5, 98%, 100%, 100%, 100%, 100%
11623,5, 97%, 100%, 100%, 100%, 100%
11624,5, 97%, 100%, 100%, 100%, 100%
11625,5, 96%, 100%, 100%, 100%, 100%
11626,5, 96%, 100%, 100%, 100%, 100%
11627,5, 96%, 100%, 100%, 100%, 100%
11628,5, 97%, 100%, 100%, 100%, 100%
11629,5, 98%, 100%, 100%, 100%, 100%
11630,5, 98%, 100%, 100%, 100%, 100%
11631,5, 98%, 100%, 100%, 100%, 100%
11632,5, 98%, 100%, 100%, 100%, 100%
11633,5, 97%, 100%, 100%, 100%, 100%
11634,5, 98%, 100%, 100%, 100%, 100%
11635,5, 98%, 100%, 100%, 100%, 100%
11636,5, 98%, 100%, 100%, 100%, 100%
11637,5, 98%, 100%, 100%, 100%, 100%
11638,5, 99%, 100%, 100%, 100%, 100%
11639,5, 98%, 100%, 100%, 100%, 100%
11640,5, 99%, 100%, 100%, 100%, 100%
11641,5, 99%, 100%, 100%, 100%, 100%
11642,5, 99%, 100%, 100%, 100%, 100%
11643,5, 99%, 100%, 100%, 100%, 100%
11644,5, 98%, 100%, 100%, 100%, 100%
11645,5, 99%, 100%, 100%, 100%, 100%
11646,5, 99%, 100%, 100%, 100%, 100%
11647,5, 99%, 100%, 100%, 100%, 100%
11648,5, 99%, 100%, 100%, 100%, 100%
11649,5, 98%, 100%, 100%, 100%, 100%
11650,5, 99%, 100%, 100%, 100%, 100%
11651,5, 98%, 100%, 100%, 100%, 100%
11652,5, 98%, 100%, 100%, 100%, 100%
11653,5, 98%, 100%, 100%, 100%, 100%
11654,5, 99%, 100%, 100%, 100%, 100%
11655,5, 99%, 100%, 100%, 100%, 100%
11656,5, 98%, 100%, 100%, 100%, 100%
11657,5, 98%, 100%, 100%, 100%, 100%
11658,5, 97%, 100%, 100%, 100%, 100%
11659,5, 97%, 100%, 100%, 100%, 100%
11660,5, 98%, 100%, 100%, 100%, 100%
11661,5, 97%, 100%, 100%, 100%, 100%
11662,5, 95%, 100%, 100%, 100%, 100%
11663,5, 99%, 100%, 100%, 100%, 100%
11664,5, 99%, 100%, 100%, 100%, 100%
11665,5, 99%, 100%, 100%, 100%, 100%
11666,5, 99%, 100%, 100%, 100%, 100%
11667,5, 99%, 100%, 100%, 100%, 100%
11668,5, 99%, 100%, 100%, 100%, 100%
11669,5, 99%, 100%, 100%, 100%, 100%
11670,5, 99%, 100%, 100%, 100%, 100%
11671,5, 100%, 100%, 100%, 100%, 100%
11672,5, 100%, 100%, 100%, 100%, 100%
11673,5, 100%, 100%, 100%, 100%, 100%
11674,5, 100%, 100%, 100%, 100%, 100%
11675,5, 99%, 100%, 100%, 100%, 100%
11676,5, 99%, 100%, 100%, 100%, 100%
11677,5, 99%, 100%, 100%, 100%, 100%
11678,5, 99%, 100%, 100%, 100%, 100%
11679,5, 99%, 100%, 100%, 100%, 100%
11680,5, 99%, 100%, 100%, 100%, 100%
11681,5, 99%, 100%, 100%, 100%, 100%
11682,5, 99%, 100%, 100%, 100%, 100%
11683,5, 99%, 100%, 100%, 100%, 100%
11684,5, 97%, 100%, 100%, 100%, 100%
11685,5, 98%, 100%, 100%, 100%, 100%
11686,5, 99%, 100%, 100%, 100%, 100%
11687,5, 99%, 100%, 100%, 100%, 100%
11688,5, 99%, 100%, 100%, 100%, 100%
11689,5, 99%, 100%, 100%, 100%, 100%
11690,5, 99%, 100%, 100%, 100%, 100%
11691,5, 99%, 100%, 100%, 100%, 100%
11692,5, 99%, 100%, 100%, 100%, 100%
11693,5, 99%, 100%, 100%, 100%, 100%
11694,5, 99%, 100%, 100%, 100%, 100%
11695,5, 99%, 100%, 100%, 100%, 100%
11696,5, 99%, 100%, 100%, 100%, 100%
11697,5, 99%, 100%, 100%, 100%, 100%
11698,5, 99%, 100%, 100%, 100%, 100%
11699,5, 99%, 100%, 100%, 100%, 100%
11700,5, 99%, 100%, 100%, 100%, 100%
11701,5, 99%, 100%, 100%, 100%, 100%
11702,5, 99%, 100%, 100%, 100%, 100%
11703,5, 99%, 100%, 100%, 100%, 100%
11704,5, 99%, 100%, 100%, 100%, 100%
11705,5, 98%, 100%, 100%, 100%, 100%
11706,5, 99%, 100%, 100%, 100%, 100%
11707,5, 99%, 100%, 100%, 100%, 100%
11708,5, 99%, 100%, 100%, 100%, 100%
11709,5, 99%, 100%, 100%, 100%, 100%
11710,5, 99%, 100%, 100%, 100%, 100%
11711,5, 99%, 100%, 100%, 100%, 100%
11712,5, 100%, 100%, 100%, 100%, 100%
11713,5, 100%, 100%, 100%, 100%, 100%
11714,5, 100%, 100%, 100%, 100%, 100%
11715,5, 100%, 100%, 100%, 100%, 100%
11716,5, 100%, 100%, 100%, 100%, 100%
11717,5, 100%, 100%, 100%, 100%, 100%
11718,5, 100%, 100%, 100%, 100%, 100%
11719,5, 100%, 100%, 100%, 100%, 100%
11720,5, 100%, 100%, 100%, 100%, 100%
11721,5, 100%, 100%, 100%, 100%, 100%
11722,5, 100%, 100%, 100%, 100%, 100%
11723,5, 100%, 100%, 100%, 100%, 100%
11724,5, 100%, 100%, 100%, 100%, 100%
11725,5, 100%, 100%, 100%, 100%, 100%
11726,5, 100%, 100%, 100%, 100%, 100%
11727,5, 100%, 100%, 100%, 100%, 100%
11728,5, 100%, 100%, 100%, 100%, 100%
11729,5, 100%, 100%, 100%, 100%, 100%
11730,5, 100%, 100%, 100%, 100%, 100%
11731,5, 100%, 100%, 100%, 100%, 100%
11732,5, 100%, 100%, 100%, 100%, 100%
11733,5, 100%, 100%, 100%, 100%, 100%
11734,5, 99%, 100%, 100%, 100%, 100%
11735,5, 100%, 100%, 100%, 100%, 100%
11736,5, 100%, 100%, 100%, 100%, 100%
11737,5, 100%, 100%, 100%, 100%, 100%
11738,5, 99%, 100%, 100%, 100%, 100%
11739,5, 99%, 100%, 100%, 100%, 100%
11740,5, 99%, 100%, 100%, 100%, 100%
11741,5, 100%, 100%, 100%, 100%, 100%
11742,5, 99%, 100%, 100%, 100%, 100%
11743,5, 99%, 100%, 100%, 100%, 100%
11744,5, 100%, 100%, 100%, 100%, 100%
11745,5, 100%, 100%, 100%, 100%, 100%
11746,5, 100%, 100%, 100%, 100%, 100%
11747,5, 100%, 100%, 100%, 100%, 100%
11748,5, 100%, 100%, 100%, 100%, 100%
11749,5, 100%, 100%, 100%, 100%, 100%
11750,5, 100%, 100%, 100%, 100%, 100%
11751,5, 100%, 100%, 100%, 100%, 100%
11752,5, 100%, 100%, 100%, 100%, 100%
11753,5, 100%, 100%, 100%, 100%, 100%
11754,5, 100%, 100%, 100%, 100%, 100%
11755,5, 100%, 100%, 100%, 100%, 100%
11756,5, 100%, 100%, 100%, 100%, 100%
11757,5, 100%, 100%, 100%, 100%, 100%
11758,5, 100%, 100%, 100%, 100%, 100%
11759,5, 100%, 100%, 100%, 100%, 100%
11760,5, 100%, 100%, 100%, 100%, 100%
11761,5, 100%, 100%, 100%, 100%, 100%
11762,5, 100%, 100%, 100%, 100%, 100%
11763,5, 100%, 100%, 100%, 100%, 100%
11764,5, 100%, 100%, 100%, 100%, 100%
11765,5, 100%, 100%, 100%, 100%, 100%
11766,5, 100%, 100%, 100%, 100%, 100%
11767,5, 100%, 100%, 100%, 100%, 100%
11768,5, 100%, 100%, 100%, 100%, 100%
11769,5, 100%, 100%, 100%, 100%, 100%
11770,5, 100%, 100%, 100%, 100%, 100%
11771,5, 100%, 100%, 100%, 100%, 100%
11772,5, 100%, 100%, 100%, 100%, 100%
11773,5, 100%, 100%, 100%, 100%, 100%
11774,5, 100%, 100%, 100%, 100%, 100%
11775,5, 100%, 100%, 100%, 100%, 100%
11776,5, 100%, 100%, 100%, 100%, 100%
11777,5, 100%, 100%, 100%, 100%, 100%
11778,5, 100%, 100%, 100%, 100%, 100%
11779,5, 100%, 100%, 100%, 100%, 100%
11780,5, 100%, 100%, 100%, 100%, 100%
11781,5, 100%, 100%, 100%, 100%, 100%
11782,5, 100%, 100%, 100%, 100%, 100%
11783,5, 100%, 100%, 100%, 100%, 100%
11784,5, 100%, 100%, 100%, 100%, 100%
11785,5, 100%, 100%, 100%, 100%, 100%
11786,5, 100%, 100%, 100%, 100%, 100%
11787,5, 100%, 100%, 100%, 100%, 100%
11788,5, 100%, 100%, 100%, 100%, 100%
11789,5, 100%, 100%, 100%, 100%, 100%
11790,5, 100%, 100%, 100%, 100%, 100%
11791,5, 100%, 100%, 100%, 100%, 100%
11792,5, 100%, 100%, 100%, 100%, 100%
11793,5, 100%, 100%, 100%, 100%, 100%
11794,5, 100%, 100%, 100%, 100%, 100%
11795,5, 100%, 100%, 100%, 100%, 100%
11796,5, 100%, 100%, 100%, 100%, 100%
11797,5, 100%, 100%, 100%, 100%, 100%
11798,5, 100%, 100%, 100%, 100%, 100%
11799,5, 99%, 100%, 100%, 100%, 100%
11800,5, 98%, 100%, 100%, 100%, 100%
11801,5, 93%, 100%, 100%, 100%, 100%
11802,5, 91%, 100%, 100%, 100%, 100%
11803,5, 94%, 100%, 100%, 100%, 100%
11804,5, 97%, 100%, 100%, 100%, 100%
11805,5, 98%, 100%, 100%, 100%, 100%
11806,5, 98%, 100%, 100%, 100%, 100%
11807,5, 98%, 100%, 100%, 100%, 100%
11808,5, 99%, 100%, 100%, 100%, 100%
11809,5, 99%, 100%, 100%, 100%, 100%
11810,5, 99%, 100%, 100%, 100%, 100%
11811,5, 99%, 100%, 100%, 100%, 100%
11812,5, 100%, 100%, 100%, 100%, 100%
11813,5, 100%, 100%, 100%, 100%, 100%
11814,5, 100%, 100%, 100%, 100%, 100%
11815,5, 100%, 100%, 100%, 100%, 100%
11816,5, 100%, 100%, 100%, 100%, 100%
11817,5, 100%, 100%, 100%, 100%, 100%
11818,5, 100%, 100%, 100%, 100%, 100%
11819,5, 100%, 100%, 100%, 100%, 100%
11820,5, 100%, 100%, 100%, 100%, 100%
11821,5, 100%, 100%, 100%, 100%, 100%
11822,5, 100%, 100%, 100%, 100%, 100%
11823,5, 100%, 100%, 100%, 100%, 100%
11824,5, 100%, 100%, 100%, 100%, 100%
11825,5, 100%, 100%, 100%, 100%, 100%
11826,5, 100%, 100%, 100%, 100%, 100%
11827,5, 100%, 100%, 100%, 100%, 100%
11828,5, 100%, 100%, 100%, 100%, 100%
11829,5, 100%, 100%, 100%, 100%, 100%
11830,5, 100%, 100%, 100%, 100%, 100%
11831,5, 100%, 100%, 100%, 100%, 100%
11832,5, 100%, 100%, 100%, 100%, 100%
11833,5, 100%, 100%, 100%, 100%, 100%
11834,5, 100%, 100%, 100%, 100%, 100%
11835,5, 100%, 100%, 100%, 100%, 100%
11836,5, 100%, 100%, 100%, 100%, 100%
11837,5, 100%, 100%, 100%, 100%, 100%
11838,5, 100%, 100%, 100%, 100%, 100%
11839,5, 100%, 100%, 100%, 100%, 100%
11840,5, 100%, 100%, 100%, 100%, 100%
11841,5, 99%, 100%, 100%, 100%, 100%
11842,5, 99%, 100%, 100%, 100%, 100%
11843,5, 99%, 100%, 100%, 100%, 100%
11844,5, 99%, 100%, 100%, 100%, 100%
11845,5, 99%, 100%, 100%, 100%, 100%
11846,5, 99%, 100%, 100%, 100%, 100%
11847,5, 99%, 100%, 100%, 100%, 100%
11848,5, 99%, 100%, 100%, 100%, 100%
11849,5, 100%, 100%, 100%, 100%, 100%
11850,5, 100%, 100%, 100%, 100%, 100%
11851,5, 100%, 100%, 100%, 100%, 100%
11852,5, 99%, 100%, 100%, 100%, 100%
11853,5, 99%, 100%, 100%, 100%, 100%
11854,5, 100%, 100%, 100%, 100%, 100%
11855,5, 99%, 100%, 100%, 100%, 100%
11856,5, 99%, 100%, 100%, 100%, 100%
11857,5, 99%, 100%, 100%, 100%, 100%
11858,5, 99%, 100%, 100%, 100%, 100%
11859,5, 99%, 100%, 100%, 100%, 100%
11860,5, 99%, 100%, 100%, 100%, 100%
11861,5, 99%, 100%, 100%, 100%, 100%
11862,5, 99%, 100%, 100%, 100%, 100%
11863,5, 99%, 100%, 100%, 100%, 100%
11864,5, 99%, 100%, 100%, 100%, 100%
11865,5, 99%, 100%, 100%, 100%, 100%
11866,5, 99%, 100%, 100%, 100%, 100%
11867,5, 99%, 100%, 100%, 100%, 100%
11868,5, 99%, 100%, 100%, 100%, 100%
11869,5, 99%, 100%, 100%, 100%, 100%
11870,5, 99%, 100%, 100%, 100%, 100%
11871,5, 99%, 99%, 100%, 100%, 100%
11872,5, 99%, 99%, 100%, 100%, 100%
11873,5, 99%, 100%, 100%, 100%, 100%
11874,5, 99%, 99%, 100%, 100%, 100%
11875,5, 99%, 99%, 100%, 100%, 100%
11876,5, 99%, 99%, 100%, 100%, 100%
11877,5, 100%, 100%, 100%, 100%, 100%
11878,5, 99%, 100%, 100%, 100%, 100%
11879,5, 99%, 100%, 100%, 100%, 100%
11880,5, 100%, 100%, 100%, 100%, 100%
11881,5, 100%, 100%, 100%, 100%, 100%
11882,5, 99%, 100%, 100%, 100%, 100%
11883,5, 99%, 100%, 100%, 100%, 100%
11884,5, 99%, 100%, 100%, 100%, 100%
11885,5, 99%, 100%, 100%, 100%, 100%
11886,5, 96%, 100%, 100%, 100%, 100%
11887,5, 98%, 100%, 100%, 100%, 100%
11888,5, 95%, 100%, 100%, 100%, 100%
11889,5, 95%, 100%, 100%, 100%, 100%
11890,5, 98%, 100%, 100%, 100%, 100%
11891,5, 99%, 100%, 100%, 100%, 100%
11892,5, 100%, 100%, 100%, 100%, 100%
11893,5, 97%, 100%, 100%, 100%, 100%
11894,5, 96%, 100%, 100%, 100%, 100%
11895,5, 98%, 100%, 100%, 100%, 100%
11896,5, 99%, 100%, 100%, 100%, 100%
11897,5, 92%, 100%, 100%, 100%, 100%
11898,5, 33%, 100%, 100%, 100%, 100%
11899,5, 27%, 100%, 100%, 100%, 100%
11900,4, 100%, 100%, 100%, 100%
11901,4, 99%, 100%, 100%, 100%
11902,4, 98%, 100%, 100%, 100%
11903,4, 98%, 100%, 100%, 100%
11904,4, 99%, 100%, 100%, 100%
11905,4, 98%, 100%, 100%, 100%
11906,4, 97%, 100%, 100%, 100%
11907,4, 97%, 100%, 100%, 100%
11908,4, 94%, 100%, 100%, 100%
11909,4, 95%, 100%, 100%, 100%
11910,4, 95%, 100%, 100%, 100%
11911,4, 95%, 100%, 100%, 100%
11912,4, 96%, 100%, 100%, 100%
11913,4, 93%, 100%, 100%, 100%
11914,4, 93%, 100%, 100%, 100%
11915,4, 98%, 100%, 100%, 100%
11916,4, 94%, 100%, 100%, 100%
11917,4, 96%, 100%, 100%, 100%
11918,4, 98%, 100%, 100%, 100%
11919,4, 97%, 99%, 100%, 100%
11920,4, 99%, 100%, 100%, 100%
11921,4, 98%, 100%, 100%, 100%
11922,4, 97%, 99%, 100%, 100%
11923,4, 98%, 99%, 100%, 100%
11924,4, 98%, 100%, 100%, 100%
11925,4, 99%, 99%, 100%, 100%
11926,4, 94%, 98%, 100%, 100%
11927,4, 94%, 98%, 100%, 100%
11928,4, 92%, 98%, 100%, 100%
11929,4, 87%, 98%, 100%, 100%
11930,4, 73%, 97%, 100%, 100%
11931,4, 94%, 98%, 100%, 100%
11932,4, 91%, 99%, 100%, 100%
11933,4, 94%, 99%, 100%, 100%
11934,4, 93%, 99%, 100%, 100%
11935,4, 94%, 99%, 100%, 100%
11936,4, 97%, 99%, 100%, 100%
11937,4, 97%, 99%, 100%, 100%
11938,4, 95%, 96%, 100%, 100%
11939,4, 88%, 96%, 100%, 100%
11940,4, 91%, 96%, 100%, 100%
11941,4, 93%, 97%, 100%, 100%
11942,4, 91%, 97%, 100%, 100%
11943,4, 97%, 98%, 100%, 100%
11944,4, 90%, 99%, 100%, 100%
11945,4, 87%, 100%, 100%, 100%
11946,4, 81%, 100%, 100%, 100%
11947,4, 87%, 100%, 100%, 100%
11948,4, 95%, 99%, 100%, 100%
11949,4, 93%, 99%, 100%, 100%
11950,4, 96%, 97%, 100%, 100%
11951,4, 83%, 99%, 100%, 100%
11952,4, 33%, 99%, 100%, 100%
11953,3, 97%, 100%, 100%
11954,4, 67%, 91%, 100%, 100%
11955,4, 49%, 81%, 100%, 100%
11956,4, 44%, 74%, 100%, 100%
11957,4, 49%, 78%, 100%, 100%
11958,4, 73%, 87%, 100%, 100%
11959,4, 85%, 96%, 100%, 100%
11960,4, 86%, 95%, 100%, 100%
11961,4, 65%, 92%, 100%, 100%
11962,4, 71%, 94%, 100%, 100%
11963,4, 71%, 98%, 100%, 100%
11964,4, 75%, 99%, 100%, 100%
11965,4, 77%, 100%, 100%, 100%
11966,4, 73%, 100%, 100%, 100%
11967,4, 84%, 100%, 100%, 100%
11968,4, 87%, 100%, 100%, 100%
11969,4, 89%, 100%, 100%, 100%
11970,4, 89%, 100%, 100%, 100%
11971,4, 89%, 100%, 100%, 100%
11972,4, 90%, 100%, 100%, 100%
11973,4, 93%, 100%, 100%, 100%
11974,4, 93%, 100%, 100%, 100%
11975,4, 93%, 100%, 100%, 100%
11976,4, 94%, 100%, 100%, 100%
11977,4, 96%, 100%, 100%, 100%
11978,4, 96%, 100%, 100%, 100%
11979,4, 97%, 100%, 100%, 100%
11980,4, 95%, 100%, 100%, 100%
11981,4, 95%, 100%, 100%, 100%
11982,4, 97%, 100%, 100%, 100%
11983,4, 96%, 100%, 100%, 100%
11984,4, 97%, 100%, 100%, 100%
11985,4, 96%, 100%, 100%, 100%
11986,4, 96%, 100%, 100%, 100%
11987,4, 96%, 100%, 100%, 100%
11988,4, 98%, 100%, 100%, 100%
11989,4, 98%, 100%, 100%, 100%
11990,4, 98%, 100%, 100%, 100%
11991,4, 98%, 100%, 100%, 100%
11992,4, 98%, 100%, 100%, 100%
11993,4, 97%, 100%, 100%, 100%
11994,4, 98%, 100%, 100%, 100%
